1	1	1.10527
2	1	-0.00724
3	1	0.14484
4	1	0.02023
5	1	0.02794
6	1	-0.01034
7	1	-0.07710
8	1	-0.01936
9	1	-0.04574
10	1	0.02393
11	1	-0.01566
12	1	0.00465
13	1	0.02819
14	1	0.00811
15	1	0.00065
16	1	0.00043
17	1	-0.00721
18	1	0.00684
19	1	-0.00348
20	1	0.01387
21	1	0.00047
22	1	-0.00025
23	1	0.00131
24	1	-0.01637
25	1	-0.00079
26	1	0.00742
27	1	-0.00351
28	1	-0.00401
29	1	-0.00869
30	1	-0.00274
31	1	-0.00415
32	1	-0.00013
33	1	0.00773
34	1	-0.00065
35	1	0.00151
36	1	0.00137
37	1	-0.00281
38	1	-0.00435
39	1	-0.01394
40	1	0.00205
41	1	-0.00039
42	1	-0.00208
43	1	0.00069
44	1	0.00025
45	1	0.00110
46	1	-0.01016
47	1	-0.00599
48	1	-0.00064
49	1	0.00146
50	1	0.00185
51	1	0.00173
52	1	0.00111
53	1	0.00192
54	1	-0.00018
55	1	-0.00033
56	1	-0.00097
57	1	0.00459
58	1	0.00541
59	1	0.00087
60	1	-0.00024
61	1	0.00104
62	1	0.00127
63	1	-0.00607
64	1	0.00620
65	1	-0.00005
66	1	0.00073
67	1	-0.00035
68	1	0.00238
69	1	0.00047
70	1	0.00101
71	1	-0.00190
72	1	0.00005
73	1	-0.00171
74	1	0.00158
75	1	-0.00065
76	1	-0.00001
77	1	0.00070
78	1	-0.00252
79	1	-0.00248
80	1	0.00306
81	1	-0.00332
82	1	-0.00137
83	1	0.00568
84	1	-0.00159
85	1	0.00083
86	1	-0.00496
87	1	-0.00038
88	1	0.00017
89	1	-0.00001
90	1	0.00075
91	1	0.00047
92	1	-0.00033
93	1	0.00009
94	1	0.00004
95	1	-0.00008
96	1	0.00010
97	1	-0.00005
98	1	-0.00013
99	1	0.00042
100	1	-0.00016
101	1	-0.00004
102	1	0.00003
103	1	-0.00046
104	1	-0.00025
1	2	-0.00789
2	2	0.89974
3	2	0.47282
4	2	0.13315
5	2	-0.06584
6	2	-0.01786
7	2	0.00018
8	2	-0.02142
9	2	0.01383
10	2	-0.00565
11	2	-0.02038
12	2	-0.00582
13	2	0.00478
14	2	0.00362
15	2	-0.01350
16	2	-0.00277
17	2	-0.00290
18	2	-0.01061
19	2	-0.00520
20	2	0.00489
21	2	-0.00305
22	2	0.00726
23	2	0.00196
24	2	0.00319
25	2	-0.00205
26	2	-0.00147
27	2	-0.00331
28	2	0.00079
29	2	-0.00356
30	2	0.00059
31	2	-0.00275
32	2	0.00027
33	2	-0.00040
34	2	-0.00158
35	2	0.00005
36	2	-0.00005
37	2	-0.00035
38	2	-0.00032
39	2	-0.00189
40	2	0.00438
41	2	-0.00056
42	2	-0.00046
