Row	Col.	Element
60	17	-0.00016
61	17	-0.00126
62	17	-0.00023
63	17	-0.00030
64	17	0.00053
65	17	-0.00079
66	17	0.00002
67	17	0.00012
68	17	-0.00006
69	17	0.00007
70	17	0.00042
71	17	0.00139
72	17	0.00022
73	17	0.00019
74	17	0.00018
75	17	0.00016
76	17	-0.00000
77	17	-0.00003
78	17	0.00002
79	17	-0.00000
80	17	-0.00000
81	17	0.00003
82	17	0.00001
83	17	0.00000
84	17	0.00003
85	17	0.00000
86	17	0.00000
87	17	-0.00001
88	17	-0.00001
1	18	0.00180
2	18	-0.00230
3	18	0.00810
4	18	0.00153
5	18	-0.00073
6	18	0.00003
7	18	0.00342
8	18	0.00304
9	18	-0.00491
10	18	0.00065
11	18	0.00294
12	18	-0.00003
13	18	0.00007
14	18	-0.00186
15	18	0.03428
16	18	0.02424
17	18	0.01375
18	18	1.00030
19	18	-0.00381
20	18	0.00138
21	18	0.00120
22	18	-0.00664
23	18	-0.00005
24	18	0.00401
25	18	-0.00102
26	18	0.00058
27	18	-0.00130
28	18	-0.00171
29	18	0.00039
30	18	0.00212
31	18	0.00046
32	18	0.00112
33	18	0.00134
34	18	-0.00016
35	18	0.00060
36	18	0.00070
37	18	-0.00003
38	18	0.00079
39	18	0.00054
40	18	0.00016
41	18	0.00011
42	18	0.00149
43	18	0.00029
44	18	0.00063
45	18	-0.00020
46	18	0.00276
47	18	-0.00036
48	18	0.00264
49	18	-0.00008
50	18	-0.00232
51	18	0.00017
52	18	-0.00010
53	18	-0.00154
54	18	0.00032
55	18	-0.00065
56	18	-0.00163
57	18	-0.00236
58	18	0.00025
59	18	0.00042
60	18	0.00237
61	18	-0.00004
62	18	0.00233
63	18	-0.00052
64	18	-0.00065
65	18	-0.00047
66	18	-0.00087
67	18	0.00017
68	18	0.00007
69	18	-0.00003
70	18	-0.00050
71	18	0.00064
72	18	-0.00026
73	18	0.00275
74	18	0.00094
75	18	-0.00023
76	18	0.00001
77	18	0.00001
78	18	0.00010
79	18	0.00004
80	18	-0.00000
81	18	0.00001
82	18	-0.00000
83	18	0.00001
84	18	-0.00001
85	18	0.00000
86	18	-0.00002
87	18	0.00000
88	18	0.00003
1	19	-0.00144
2	19	-0.00697
3	19	-0.00207
4	19	-0.01216
5	19	0.00324
6	19	-0.00306
7	19	-0.00884
8	19	-0.00327
9	19	-0.01563
10	19	-0.01952
11	19	-0.00054
12	19	0.00963
13	19	-0.01493
14	19	-0.00715
15	19	0.03729
16	19	-0.01462
17	19	-0.00066
18	19	0.00185
19	19	1.00132
20	19	0.00473
21	19	0.00536
22	19	-0.01019
23	19	-0.01030
24	19	0.03006
25	19	0.00152
26	19	0.01125
27	19	-0.00097
28	19	-0.00959
29	19	0.00769
30	19	0.02009
31	19	0.00363
32	19	0.00329
33	19	0.00286
34	19	0.00003
35	19	0.00101
36	19	-0.00067
37	19	-0.00077
38	19	0.00099
39	19	0.00090
40	19	-0.00001
41	19	0.00003
42	19	0.00529
43	19	-0.01078
44	19	-0.00483
45	19	0.01023
46	19	0.00290
47	19	-0.00601
48	19	0.01099
49	19	-0.00071
50	19	-0.00322
51	19	0.00005
52	19	-0.00036
53	19	-0.00160
54	19	0.00050
55	19	0.00412
56	19	0.00454
57	19	-0.01903
58	19	-0.00069
59	19	-0.00042
60	19	0.00008
61	19	-0.00109
62	19	0.00069
63	19	-0.00715
64	19	-0.00243
65	19	-0.00035
66	19	0.00031
67	19	0.00107
68	19	0.00092
69	19	0.00272
70	19	0.00216
71	19	0.00123
72	19	-0.00155
73	19	0.00458
74	19	0.00313
75	19	0.00181
76	19	-0.00000
77	19	-0.00002
78	19	0.00003
79	19	-0.00000
80	19	-0.00001
81	19	-0.00001
82	19	0.00015
83	19	-0.00003
84	19	-0.00003
85	19	-0.00003
86	19	0.00011
87	19	0.00002
88	19	0.00004
1	20	-0.01005
2	20	-0.00199
3	20	-0.00417
4	20	-0.00375
5	20	-0.00537
6	20	-0.00275
7	20	-0.00737
8	20	-0.00384
9	20	-0.00205
10	20	0.00160
11	20	-0.02366
12	20	0.00286
13	20	0.00210
14	20	-0.00087
15	20	-0.00762
16	20	-0.00123
17	20	-0.00157
18	20	-0.00247
19	20	-0.00531
20	20	0.99803
21	20	0.00092
22	20	-0.02146
23	20	-0.02737
24	20	0.00743
25	20	0.03788
26	20	0.00247
27	20	0.01403
28	20	-0.00198
29	20	-0.00016
30	20	0.00164
31	20	-0.00183
32	20	-0.00052
33	20	0.00070
34	20	-0.00180
35	20	0.00032
36	20	-0.00044
37	20	-0.00099
38	20	0.00030
39	20	0.00010
40	20	-0.00010
41	20	0.00336
42	20	0.00038
43	20	-0.00132
44	20	-0.00084
45	20	0.00141
46	20	0.00034
47	20	-0.00007
48	20	-0.00037
49	20	-0.00160
50	20	0.00108
51	20	0.00000
52	20	0.00093
53	20	-0.00012
54	20	0.00063
55	20	-0.00048
56	20	0.00018
57	20	-0.00078
58	20	0.00007
59	20	-0.00088
60	20	-0.00005
61	20	-0.00038
62	20	-0.00016
63	20	-0.00015
64	20	-0.00065
65	20	0.00039
66	20	0.00066
67	20	0.00017
68	20	0.00008
69	20	0.00011
70	20	-0.00024
71	20	-0.00054
72	20	-0.00011
73	20	-0.00127
74	20	-0.00024
75	20	0.00016
76	20	0.00001
77	20	-0.00011
78	20	-0.00001
79	20	0.00001
80	20	-0.00009
81	20	0.00008
82	20	0.00004
83	20	0.00000
84	20	-0.00013
85	20	-0.00001
86	20	0.00001
87	20	0.00009
88	20	0.00002
1	21	-0.00375
2	21	-0.00023
3	21	-0.00233
4	21	0.00117
5	21	0.00018
6	21	0.00039
7	21	0.00191
8	21	-0.00240
9	21	-0.00296
10	21	-0.00977
11	21	0.00115
12	21	0.00619
13	21	-0.00111
14	21	0.00263
15	21	0.00533
16	21	0.00046
17	21	-0.00056
18	21	0.00109
19	21	0.00455
20	21	0.00190
21	21	-0.99559
22	21	0.06620
23	21	-0.01394
24	21	0.05364
25	21	-0.00048
26	21	-0.00196
27	21	0.00012
28	21	-0.00082
29	21	-0.01055
30	21	0.00673
31	21	0.00188
32	21	0.00061
33	21	0.00688
34	21	-0.00004
35	21	0.00476
36	21	-0.00073
37	21	-0.00021
38	21	0.00008
39	21	0.00091
40	21	-0.00054
41	21	-0.00023
42	21	-0.00052
43	21	-0.00453
44	21	-0.00181
45	21	0.00528
46	21	-0.00228
47	21	0.00125
48	21	0.00327
49	21	-0.00013
50	21	0.00193
51	21	-0.00059
52	21	-0.00019
53	21	-0.00248
54	21	-0.00035
55	21	-0.00019
56	21	0.00054
57	21	-0.00070
58	21	-0.00072
59	21	-0.00121
60	21	0.00024
61	21	-0.00016
62	21	-0.00174
63	21	-0.00063
64	21	0.00046
65	21	0.00005
66	21	0.00048
67	21	0.00015
68	21	0.00103
69	21	-0.00021
70	21	0.00084
71	21	-0.00017
72	21	0.00010
73	21	-0.00102
74	21	-0.00099
75	21	-0.00003
76	21	0.00005
77	21	-0.00002
78	21	-0.00014
79	21	0.00005
80	21	0.00001
81	21	0.00001
82	21	0.00001
83	21	0.00006
84	21	0.00000
85	21	-0.00008
86	21	0.00001
87	21	0.00002
88	21	0.00023
1	22	-0.01835
2	22	0.00720
3	22	-0.01408
4	22	-0.00435
5	22	0.00086
6	22	0.00036
7	22	-0.00772
8	22	-0.00331
9	22	-0.00400
10	22	-0.00667
11	22	-0.00242
12	22	0.01005
13	22	0.02107
14	22	0.01461
15	22	0.00293
16	22	0.01171
17	22	0.00381
18	22	0.00329
19	22	0.01089
20	22	0.02101
21	22	0.06247
22	22	0.99264
23	22	-0.07658
24	22	-0.07934
25	22	0.00131
26	22	-0.00167
27	22	0.00164
28	22	-0.00447
29	22	-0.00053
30	22	-0.00493
31	22	-0.00183
32	22	-0.00053
33	22	-0.00112
34	22	0.00117
35	22	-0.00044
36	22	-0.00258
37	22	0.00004
38	22	0.00158
39	22	-0.00016
40	22	0.00014
41	22	-0.00014
42	22	-0.00451
43	22	-0.00232
44	22	-0.00037
45	22	0.00032
46	22	-0.00624
47	22	0.00286
48	22	-0.00644
49	22	0.00052
50	22	0.00437
51	22	-0.00041
52	22	-0.00076
53	22	0.00175
54	22	-0.00193
55	22	-0.00048
56	22	0.00252
57	22	0.00422
58	22	-0.00271
59	22	-0.00061
60	22	-0.00002
61	22	-0.00135
62	22	-0.00018
63	22	0.00450
64	22	-0.00072
65	22	0.00035
66	22	0.00087
67	22	-0.00028
68	22	0.00058
69	22	0.00076
70	22	-0.00039
71	22	-0.00096
72	22	0.00065
73	22	-0.00469
74	22	-0.00229
75	22	0.00008
76	22	-0.00001
77	22	-0.00011
78	22	-0.00022
79	22	0.00002
80	22	0.00007
81	22	0.00018
82	22	0.00012
83	22	0.00000
84	22	-0.00007
85	22	0.00002
86	22	0.00001
87	22	0.00021
88	22	-0.00000
1	23	-0.03666
2	23	0.01089
3	23	-0.03139
4	23	-0.00744
5	23	0.00681
6	23	-0.00029
7	23	-0.00188
8	23	0.00037
9	23	-0.00976
10	23	-0.01209
11	23	0.00495
12	23	0.01605
13	23	0.03072
14	23	0.01331
15	23	0.00516
16	23	0.01166
17	23	0.00056
18	23	-0.00151
19	23	-0.00671
20	23	-0.02897
21	23	0.00557
22	23	-0.08393
23	23	-0.98898
24	23	-0.06043
25	23	-0.01859
26	23	-0.00898
27	23	0.01257
28	23	0.00907
29	23	-0.00076
30	23	-0.00135
31	23	-0.00081
32	23	0.00106
33	23	-0.00138
34	23	-0.00145
35	23	-0.00033
36	23	-0.00009
37	23	-0.00014
38	23	-0.00330
39	23	-0.00042
40	23	-0.00097
41	23	0.00005
42	23	0.00179
43	23	0.00436
44	23	-0.00031
45	23	-0.00219
46	23	-0.00184
47	23	0.00015
48	23	-0.00051
49	23	-0.00091
50	23	0.00064
51	23	0.00043
52	23	0.00009
53	23	0.00078
54	23	0.00148
55	23	-0.00116
56	23	0.00020
57	23	0.00192
58	23	-0.00161
59	23	-0.00064
60	23	-0.00188
61	23	0.00108
62	23	-0.00133
63	23	-0.00024
64	23	0.00081
65	23	0.00225
66	23	0.00085
67	23	0.00070
68	23	-0.00045
69	23	-0.00123
70	23	0.00219
71	23	-0.00085
72	23	-0.00113
73	23	-0.00032
74	23	0.00190
75	23	0.00193
76	23	0.00001
77	23	0.00007
78	23	0.00001
79	23	0.00003
80	23	-0.00002
81	23	-0.00018
82	23	-0.00007
83	23	0.00003
84	23	0.00014
85	23	0.00003
86	23	0.00001
87	23	-0.00020
88	23	0.00000
1	24	-0.00791
2	24	0.00689
3	24	0.00250
4	24	-0.01060
5	24	-0.00086
6	24	-0.00169
7	24	-0.01421
8	24	-0.00306
9	24	-0.00923
10	24	-0.02840
11	24	-0.00159
12	24	0.01704
13	24	-0.00909
14	24	-0.02222
15	24	-0.00295
16	24	0.00898
17	24	-0.00440
18	24	0.00242
19	24	0.01772
20	24	0.00673
21	24	-0.05598
22	24	-0.06939
23	24	0.06476
24	24	-0.98240
25	24	0.01258
26	24	0.10472
27	24	0.00631
28	24	-0.02152
29	24	0.02067
30	24	0.01557
31	24	0.00290
32	24	0.00125
33	24	-0.00492
34	24	-0.00046
35	24	-0.00378
36	24	-0.00300
37	24	-0.00102
38	24	-0.00010
39	24	-0.00212
40	24	0.00194
41	24	-0.00098
42	24	-0.00477
43	24	-0.02660
44	24	-0.01563
45	24	0.02198
46	24	-0.00747
47	24	-0.01010
48	24	0.01143
49	24	-0.00145
50	24	0.00978
51	24	-0.00099
52	24	-0.00042
53	24	0.00324
54	24	-0.00100
55	24	-0.00695
56	24	0.00349
57	24	-0.00316
58	24	-0.00040
59	24	-0.00002
60	24	-0.00149
61	24	-0.00088
62	24	-0.00089
63	24	0.00240
64	24	-0.00424
65	24	-0.00024
66	24	0.00030
67	24	0.00119
68	24	-0.00008
69	24	-0.00251
70	24	-0.00339
71	24	-0.00047
72	24	0.00040
73	24	-0.00778
74	24	-0.00528
75	24	-0.00253
76	24	-0.00005
77	24	-0.00009
78	24	-0.00058
79	24	-0.00002
80	24	-0.00002
81	24	0.00005
82	24	0.00002
83	24	-0.00004
84	24	-0.00003
85	24	0.00005
86	24	-0.00001
87	24	0.00010
88	24	-0.00013
1	25	0.00914
2	25	0.00168
3	25	-0.00042
4	25	0.00349
5	25	0.00870
6	25	-0.00088
7	25	0.00878
8	25	0.00437
9	25	0.00074
10	25	-0.00120
11	25	0.00820
12	25	-0.00167
13	25	0.00203
14	25	0.00352
15	25	0.00698
16	25	0.00241
17	25	-0.00010
18	25	0.00152
19	25	-0.00128
20	25	-0.03707
21	25	0.00018
22	25	-0.00201
23	25	-0.01885
24	25	0.00746
25	25	0.99700
26	25	-0.02836
27	25	-0.05257
28	25	0.00640
29	25	-0.00096
30	25	-0.00154
31	25	0.00376
32	25	0.00560
33	25	-0.00054
34	25	0.00102
35	25	0.00004
36	25	0.00550
37	25	-0.00427
38	25	-0.00055
39	25	0.00012
40	25	0.00003
41	25	-0.00549
42	25	-0.00013
43	25	0.00232
44	25	-0.00021
45	25	-0.00073
46	25	-0.00198
47	25	-0.00055
48	25	0.00164
49	25	-0.00003
50	25	-0.00067
51	25	-0.00007
52	25	0.00047
53	25	-0.00008
54	25	0.00116
55	25	0.00082
56	25	-0.00014
57	25	0.00015
58	25	0.00041
59	25	0.00011
60	25	0.00061
61	25	-0.00055
62	25	0.00085
63	25	0.00057
64	25	0.00036
65	25	-0.00057
66	25	-0.00042
67	25	0.00013
68	25	0.00004
69	25	0.00057
70	25	-0.00006
71	25	0.00035
72	25	-0.00015
73	25	0.00002
74	25	-0.00044
75	25	-0.00029
76	25	0.00000
77	25	-0.00020
78	25	0.00001
79	25	-0.00000
80	25	-0.00015
81	25	0.00001
82	25	0.00002
83	25	0.00001
84	25	-0.00026
85	25	0.00000
86	25	0.00001
87	25	-0.00002
88	25	0.00002
1	26	-0.00232
2	26	0.00176
3	26	0.00303
4	26	-0.00793
5	26	-0.00112
6	26	-0.00097
7	26	-0.00847
8	26	-0.00518
9	26	-0.00569
10	26	-0.00800
11	26	-0.00182
12	26	0.01040
13	26	-0.00752
14	26	-0.00744
15	26	0.00104
16	26	0.00540
17	26	-0.00155
18	26	-0.00031
19	26	0.00768
20	26	0.00402
21	26	-0.00345
22	26	-0.00801
23	26	0.01455
24	26	-0.09917
25	26	-0.02620
26	26	-0.99327
27	26	0.00082
28	26	-0.02389
29	26	0.00075
30	26	0.01803
31	26	0.00354
32	26	-0.00016
33	26	0.00348
34	26	-0.00024
35	26	0.00442
36	26	-0.00176
37	26	-0.00023
38	26	0.00050
39	26	0.00428
40	26	0.00056
41	26	-0.00007
42	26	-0.00131
43	26	-0.01147
44	26	-0.00481
45	26	0.01058
46	26	0.00008
47	26	-0.00402
48	26	0.00749
49	26	-0.00118
50	26	0.00250
51	26	-0.00094
52	26	-0.00030
53	26	-0.00195
54	26	-0.00048
55	26	-0.00532
56	26	-0.00128
57	26	-0.00253
58	26	-0.00127
59	26	-0.00173
60	26	0.00569
61	26	-0.00032
62	26	0.00544
63	26	0.00572
64	26	-0.00458
65	26	-0.00039
66	26	0.00046
67	26	0.00071
68	26	0.00074
69	26	-0.00058
70	26	-0.00377
71	26	0.00022
72	26	-0.00021
73	26	-0.00286
74	26	-0.00284
75	26	-0.00083
76	26	0.00004
77	26	-0.00003
78	26	-0.00013
79	26	0.00001
80	26	-0.00000
81	26	0.00003
82	26	0.00004
83	26	0.00004
84	26	-0.00001
85	26	-0.00008
86	26	-0.00003
87	26	0.00006
88	26	0.00011
1	27	0.00734
2	27	0.00278
3	27	0.03453
4	27	0.01128
5	27	0.01670
6	27	0.00280
7	27	0.02007
8	27	0.00722
9	27	0.02133
10	27	0.00606
11	27	0.01638
12	27	-0.01132
13	27	-0.00377
14	27	0.00440
15	27	0.01302
16	27	-0.00170
17	27	-0.00162
18	27	0.00346
19	27	-0.00323
20	27	-0.01564
21	27	0.00129
22	27	-0.00481
23	27	0.01149
24	27	0.00771
25	27	0.05220
26	27	-0.00103
27	27	0.98903
28	27	-0.01946
29	27	0.00451
30	27	0.00325
31	27	0.00509
32	27	-0.09320
33	27	-0.00167
34	27	-0.00450
35	27	-0.00070
36	27	-0.08366
37	27	-0.01251
38	27	-0.00090
39	27	0.00031
40	27	0.00084
41	27	-0.00013
42	27	-0.00343
43	27	0.00526
44	27	0.00035
45	27	-0.00220
46	27	-0.00402
47	27	0.00275
48	27	-0.00249
49	27	0.00309
50	27	-0.00191
51	27	-0.00041
52	27	-0.00095
53	27	-0.00011
54	27	0.00094
55	27	0.00325
56	27	0.00050
57	27	0.00150
58	27	0.00066
59	27	0.00179
60	27	0.00161
61	27	-0.00055
62	27	0.00150
63	27	-0.00031
64	27	0.00271
65	27	-0.00149
66	27	-0.00168
67	27	0.00081
68	27	0.00005
69	27	0.00125
70	27	0.00150
71	27	0.00100
72	27	0.00038
73	27	0.00136
74	27	-0.00101
75	27	-0.00136
76	27	-0.00001
77	27	-0.00005
78	27	0.00004
79	27	-0.00002
80	27	-0.00002
81	27	0.00004
82	27	0.00003
83	27	-0.00000
84	27	-0.00006
85	27	0.00001
86	27	-0.00003
87	27	0.00002
88	27	-0.00002
1	28	-0.00148
2	28	0.00577
3	28	-0.00712
4	28	0.00166
5	28	0.00360
6	28	0.00015
7	28	0.00033
8	28	0.00023
9	28	0.00347
10	28	0.00091
11	28	0.00159
12	28	-0.00257
13	28	0.00308
14	28	0.00390
15	28	-0.00442
16	28	-0.00034
17	28	0.00038
18	28	-0.00005
19	28	-0.00460
20	28	-0.00193
21	28	0.00243
22	28	-0.00454
23	28	-0.00478
24	28	0.02131
25	28	0.00457
26	28	0.01821
27	28	-0.01660
28	28	-0.99319
29	28	-0.01429
30	28	-0.06262
31	28	-0.00956
32	28	0.01255
33	28	-0.00691
34	28	-0.00121
35	28	-0.00104
36	28	0.00579
37	28	0.00075
38	28	-0.00074
39	28	0.00009
40	28	-0.00286
41	28	0.00000
42	28	-0.00441
43	28	0.00112
44	28	-0.00289
45	28	-0.00088
46	28	-0.00982
47	28	0.00279
48	28	-0.00633
49	28	0.00142
50	28	0.00670
51	28	-0.00067
52	28	0.00005
53	28	0.00306
54	28	-0.00057
55	28	0.00560
56	28	0.00663
57	28	0.00747
58	28	0.00204
59	28	0.00276
60	28	-0.01201
61	28	0.00008
62	28	-0.01622
63	28	-0.00961
64	28	0.00674
65	28	0.00064
66	28	0.00109
67	28	-0.00075
68	28	-0.00009
69	28	-0.00068
70	28	0.00485
71	28	-0.00117
72	28	0.00123
73	28	-0.00214
74	28	-0.00094
75	28	-0.00045
76	28	0.00005
77	28	-0.00002
78	28	-0.00024
79	28	0.00001
80	28	0.00000
81	28	0.00002
82	28	-0.00007
83	28	-0.00000
84	28	0.00002
85	28	-0.00000
86	28	0.00004
87	28	-0.00002
88	28	-0.00002
1	29	-0.00101
2	29	0.00039
3	29	0.00005
4	29	0.00120
5	29	0.00141
6	29	-0.00025
7	29	-0.00118
8	29	0.00241
9	29	0.00082
10	29	0.00226
11	29	-0.00007
12	29	-0.00372
13	29	0.00359
14	29	-0.00159
15	29	-0.00314
16	29	0.00023
17	29	0.00027
18	29	0.00047
19	29	-0.00328
20	29	0.00058
21	29	-0.01141
22	29	0.00135
23	29	-0.00163
24	29	0.01596
25	29	0.00004
26	29	-0.00521
27	29	-0.00376
28	29	0.00071
29	29	0.97284
30	29	-0.22209
31	29	-0.03955
32	29	0.00342
33	29	-0.03936
34	29	0.00138
35	29	-0.01436
36	29	0.00057
37	29	0.00060
38	29	-0.00032
39	29	-0.00811
40	29	0.00301
41	29	-0.00005
42	29	0.00145
43	29	0.00190
44	29	-0.00149
45	29	-0.00734
46	29	0.00336
47	29	-0.00575
48	29	-0.00343
49	29	-0.00037
50	29	-0.00199
51	29	0.00104
52	29	0.00017
53	29	0.00641
54	29	0.00039
55	29	0.00034
56	29	0.00040
57	29	-0.00071
58	29	0.00092
59	29	0.00229
60	29	-0.00447
61	29	-0.00016
62	29	-0.00008
63	29	-0.00262
64	29	0.00045
65	29	0.00015
66	29	-0.00091
67	29	-0.00016
68	29	-0.00240
69	29	-0.00073
70	29	0.00040
71	29	0.00002
72	29	-0.00003
73	29	0.00105
74	29	0.00241
75	29	0.00007
76	29	-0.00008
77	29	0.00001
78	29	0.00005
79	29	-0.00011
80	29	0.00001
81	29	-0.00003
82	29	-0.00003
83	29	-0.00015
84	29	0.00001
85	29	0.00011
86	29	0.00002
87	29	-0.00004
88	29	-0.00044
1	30	-0.00244
2	30	-0.00075
3	30	0.00090
4	30	0.00659
5	30	0.00871
6	30	0.00030
7	30	-0.00050
8	30	-0.00078
9	30	0.00153
10	30	0.00818
11	30	-0.00006
12	30	-0.00922
13	30	0.00530
14	30	0.00463
15	30	-0.00347
16	30	-0.00144
17	30	0.00045
18	30	-0.00213
19	30	-0.02297
20	30	-0.00100
21	30	0.00523
22	30	0.00723
23	30	-0.00610
24	30	0.01862
25	30	0.00139
26	30	0.01635
27	30	-0.00767
28	30	-0.06297
29	30	0.21929
30	30	0.97150
31	30	-0.07129
32	30	0.01443
33	30	-0.00050
34	30	-0.00298
35	30	0.00079
36	30	0.00004
37	30	-0.00159
38	30	0.00026
39	30	0.00055
40	30	-0.00272
41	30	0.00060
42	30	0.01272
43	30	0.01303
44	30	0.00972
45	30	-0.01371
46	30	0.01312
47	30	-0.00055
48	30	0.00386
49	30	-0.00064
50	30	-0.00835
51	30	0.00147
52	30	-0.00017
53	30	-0.00260
54	30	0.00026
55	30	0.00162
56	30	-0.00758
57	30	-0.00684
58	30	0.00114
59	30	0.00188
60	30	-0.00512
61	30	0.00020
62	30	-0.00498
63	30	-0.01291
64	30	0.00285
65	30	0.00035
66	30	-0.00008
67	30	-0.00089
68	30	-0.00304
69	30	-0.00382
70	30	0.00332
71	30	0.00074
72	30	-0.00073
73	30	0.00886
74	30	0.00733
75	30	0.00207
76	30	-0.00000
77	30	0.00006
78	30	0.00026
79	30	0.00001
80	30	-0.00002
81	30	0.00006
82	30	-0.00004
83	30	0.00006
84	30	0.00001
85	30	-0.00001
86	30	0.00008
87	30	-0.00002
88	30	0.00005
1	31	-0.00183
2	31	-0.00056
3	31	-0.00104
4	31	0.00147
5	31	0.00078
6	31	-0.00180
7	31	-0.00038
8	31	-0.00043
9	31	-0.00039
10	31	0.00255
11	31	0.00202
12	31	-0.00204
13	31	0.00104
14	31	0.00117
15	31	-0.00109
16	31	-0.00004
17	31	0.00069
18	31	-0.00076
19	31	-0.00557
20	31	0.00205
21	31	0.00205
22	31	0.00286
23	31	-0.00204
24	31	0.00453
25	31	-0.00382
26	31	0.00446
27	31	-0.00552
28	31	-0.01382
29	31	0.05447
30	31	0.06011
31	31	0.99660
32	31	0.00863
33	31	0.00241
34	31	0.01646
35	31	0.00107
36	31	0.00036
37	31	0.00729
38	31	-0.00093
39	31	0.00055
40	31	-0.00109
41	31	-0.00063
42	31	0.00298
43	31	0.00300
44	31	0.00175
45	31	-0.00233
46	31	0.00607
47	31	0.00156
48	31	-0.00134
49	31	-0.00248
50	31	-0.00211
51	31	0.00034
52	31	0.00102
53	31	-0.00089
54	31	0.00238
55	31	-0.00041
56	31	-0.00175
57	31	-0.00135
58	31	-0.00049
59	31	0.00066
60	31	-0.00131
61	31	-0.00067
62	31	-0.00151
63	31	-0.00354
64	31	0.00037
65	31	-0.00021
66	31	0.00008
67	31	0.00008
68	31	-0.00068
69	31	-0.00122
70	31	0.00059
71	31	0.00023
72	31	-0.00032
73	31	0.00263
74	31	0.00215
75	31	0.00073
76	31	0.00000
77	31	-0.00005
78	31	0.00007
79	31	0.00001
80	31	0.00015
81	31	-0.00038
82	31	-0.00015
83	31	0.00001
84	31	0.00008
85	31	-0.00000
86	31	-0.00002
87	31	-0.00026
88	31	0.00000
1	32	0.00425
2	32	0.00113
3	32	-0.00908
4	32	0.00213
5	32	-0.00516
6	32	-0.00019
7	32	-0.00432
8	32	-0.00240
9	32	0.00113
10	32	0.00204
11	32	0.00028
12	32	-0.00243
13	32	-0.00344
14	32	-0.00116
15	32	-0.00638
16	32	-0.00479
17	32	0.00056
18	32	-0.00104
19	32	-0.00225
20	32	-0.00087
21	32	0.00041
22	32	-0.00018
23	32	0.00575
24	32	0.00035
25	32	-0.00075
26	32	-0.00177
27	32	0.10158
28	32	0.01384
29	32	-0.00724
30	32	-0.01233
31	32	-0.00688
32	32	0.98717
33	32	-0.01864
34	32	-0.00084
35	32	-0.00053
36	32	0.09504
37	32	0.01262
38	32	0.00185
39	32	-0.00065
40	32	-0.00019
41	32	0.00027
42	32	0.00031
43	32	0.00028
44	32	-0.00049
45	32	-0.00037
46	32	0.00090
47	32	0.00028
48	32	-0.00073
49	32	-0.00026
50	32	0.00182
51	32	-0.00006
52	32	-0.00015
53	32	0.00046
54	32	0.00088
55	32	0.00450
56	32	0.00031
57	32	0.00087
58	32	-0.00084
59	32	0.00024
60	32	-0.00048
61	32	0.00034
62	32	-0.00022
63	32	-0.00084
64	32	-0.00024
65	32	0.00074
66	32	0.00013
67	32	0.00008
68	32	-0.00016
69	32	-0.00036
70	32	0.00056
71	32	-0.00030
72	32	-0.00020
73	32	0.00045
74	32	0.00066
75	32	0.00042
76	32	0.00000
77	32	0.00000
78	32	-0.00002
79	32	0.00000
80	32	0.00001
81	32	-0.00003
82	32	0.00001
83	32	0.00000
84	32	0.00003
85	32	0.00000
86	32	0.00010
87	32	-0.00004
88	32	-0.00000
1	33	0.00010
2	33	0.00153
3	33	-0.00077
4	33	-0.00052
5	33	0.00242
6	33	-0.00015
7	33	-0.00076
8	33	-0.00320
9	33	-0.00022
10	33	0.00113
11	33	0.00065
12	33	0.00079
13	33	-0.00178
14	33	0.00230
15	33	0.00028
16	33	0.00003
17	33	-0.00008
18	33	-0.00109
19	33	-0.00292
20	33	-0.00069
21	33	0.00699
22	33	0.00023
23	33	-0.00045
24	33	-0.00424
25	33	0.00064
26	33	0.00345
27	33	0.00336
28	33	-0.00493
29	33	0.03859
30	33	-0.00887
31	33	-0.00410
32	33	0.01804
33	33	0.99831
34	33	-0.00463
35	33	0.02651
36	33	0.00354
37	33	0.00026
38	33	0.00053
39	33	0.00498
40	33	-0.00325
41	33	0.00022
42	33	0.00228
43	33	0.00138
44	33	0.00418
45	33	0.00513
46	33	-0.00004
47	33	0.00576
48	33	0.00529
49	33	-0.00023
50	33	0.00070
51	33	-0.00043
52	33	-0.00015
53	33	-0.00609
54	33	-0.00007
55	33	0.00103
56	33	-0.00185
57	33	-0.00049
58	33	-0.00064
59	33	-0.00180
60	33	0.00064
61	33	0.00000
62	33	-0.00408
63	33	-0.00291
64	33	0.00119
65	33	-0.00001
66	33	0.00124
67	33	-0.00013
68	33	0.00126
69	33	-0.00082
70	33	0.00109
71	33	0.00005
72	33	-0.00001
73	33	0.00126
74	33	-0.00019
75	33	0.00025
76	33	0.00004
77	33	-0.00001
78	33	-0.00001
79	33	0.00007
80	33	-0.00000
81	33	0.00000
82	33	-0.00001
83	33	0.00008
84	33	-0.00000
85	33	-0.00018
86	33	0.00002
87	33	-0.00000
88	33	0.00038
1	34	-0.00229
2	34	0.00301
3	34	-0.00001
4	34	0.00031
5	34	-0.00260
6	34	-0.00092
7	34	-0.00184
8	34	-0.00080
9	34	-0.00114
10	34	-0.00071
11	34	-0.00332
12	34	0.00028
13	34	-0.00051
14	34	-0.00033
15	34	-0.00158
16	34	-0.00050
17	34	0.00061
18	34	-0.00002
19	34	0.00013
20	34	-0.00226
21	34	0.00011
22	34	0.00154
23	34	0.00125
24	34	0.00058
25	34	0.00075
26	34	0.00021
27	34	-0.00426
28	34	0.00129
29	34	0.00140
30	34	-0.00225
31	34	0.01696
32	34	-0.00097
33	34	-0.00464
34	34	-1.00015
35	34	0.00046
